;Ementa;Currículo;Disciplina;Turma;Nome da Disciplina;Horas  Aula;Vagas  Ofertadas;Vagas  Ocupadas;Alunos  Especiais;Saldo  Vagas;Pedidos  sem vaga;Horários;Professor;HorasAula;VagasOfertadas;VagasOcupadas;AlunosEspeciais;SaldoVagas;Pedidossem vaga
2529;;;ENS5504;08211;Programa de Intercâmbio II*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;;Maria Elisa Magri;0.0;50.0;10.0;0.0;40;
2530;;;ENS6122;01236A;Elementos de Engenharia Ambiental*ENGENHARIA DE MATERIAIS [Semestral];;;;;;;5.1010-2 / CTC-CTC206;Rodrigo de Almeida Mohedano;36.0;30.0;25.0;0.0;5;
2531;;;ENS6122;01236B;Elementos de Engenharia Ambiental*ENGENHARIA DE MATERIAIS [Semestral];;;;;;;5.1010-2 / CTC-CTC113;Flavio Rubens Lapolli;36.0;30.0;20.0;0.0;10;
2532;;;ENS7001;01211;Introdução à Engenharia Sanitária e Ambiental*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;2.0910-3 / CTC-CTC203;Leonardo Hoinaski;54.0;60.0;50.0;0.0;10;
2533;;;ENS7002;02211A;Introdução à Pesquisan em Engenharia Sanitária en Ambiental I*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;5.1830-2 / CTC-ENS212;Rodrigo de Almeida MohedanoRejane Helena Ribeiro da Costa;36.0;14.0;14.0;0.0;LOTADA;2.0
2534;;;ENS7003;02211A;Introdução à Extensão em engenharia Sanitária e Ambiental I*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;5.2020-2 / CTC-ENS212;Flavio Rubens LapolliAlexandra Rodrigues Finotti;36.0;13.0;13.0;0.0;LOTADA;
2535;;;ENS7006;04211A;Qualidade de Água I*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;5.0910-3 / CTC-ENS217;William Gerson Matias;54.0;24.0;22.0;0.0;2;
2536;;;ENS7006;04211B;Qualidade de Água I*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;5.1510-3 / CTC-ENS217;William Gerson Matias;54.0;24.0;9.0;0.0;15;
2537;;;ENS7008;05211;Hidráulica*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;3.1330-2 / CTC-ENS2135.1330-2 / CTC-EEL009;Nadia Bernardi Bonumá;72.0;40.0;19.0;0.0;21;
2538;;;ENS7009;05211A;Qualidade de Águas II*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;3.0910-3 / CTC-ENS217;Rejane Helena Ribeiro da Costa;54.0;15.0;11.0;0.0;4;
2539;;;ENS7009;05211B;Qualidade de Águas II*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;6.0910-3 / CTC-ENS217;Rejane Helena Ribeiro da Costa;54.0;15.0;10.0;0.0;5;
2540;;;ENS7012;05211;Energia e Desenvolvimento Sustentável*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;4.1330-2 / CTC-ENS215;Konrad Ziemowit Miotlinski;36.0;40.0;33.0;0.0;7;
2541;;;ENS7013;06211;Hidrologia*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;4.1510-2 / CTC-ENS2155.1330-2 / CTC-ENS215;Pedro Luiz Borges Chaffe;72.0;50.0;14.0;0.0;36;
2542;;;ENS7014;06211;Hidráulica II*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;3.1330-2 / CTC-EEL0105.1510-2 / CTC-CTC201;Davide Franco;72.0;45.0;16.0;0.0;29;
2543;;;ENS7015;06211;Modelagem da Qualidade das Águas*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;5.0910-3 / CTC-ENS215;Konrad Ziemowit Miotlinski;54.0;45.0;26.0;0.0;19;
2544;;;ENS7017;06211;Tratamento Físico-Químico de Águas e Efluentes*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;4.0910-3 / CTC-CTC203;Mauricio Luiz Sens;54.0;45.0;34.0;0.0;11;
2545;;;ENS7020;06211;Hidráulica Marítima[Cancelada]*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;6.1330-4 / AUX-ALOCAR;Davide Franco;72.0;0.0;0.0;0.0;LOTADA;
2546;;;ENS7021;06211;Economia Ambiental*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;3.1510-2 / CTC-ENS2136.1010-2 / CTC-CTC111;Professor Não Informado;72.0;45.0;22.0;0.0;23;
2547;;;ENS7022;07211A;Projeto de Sistemas de Tratamento de Água de Abastecimento*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;2.0910-3 / CTC-ENS215;Mauricio Luiz Sens;54.0;25.0;25.0;0.0;LOTADA;
2548;;;ENS7022;07211B;Projeto de Sistemas de Tratamento de Água de Abastecimento*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;4.1510-3 / CTC-ENS211;Professor Não Informado;54.0;20.0;2.0;0.0;18;
2549;;;ENS7024;07211;Tratamento de Águas Residuárias*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;5.0910-3 / CTC-ENS216;Pablo Heleno Sezerino;54.0;45.0;36.0;0.0;9;
2550;;;ENS7028;06211;Hidrogeologia*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;2.0820-4 / AUX-ALOCAR;Nilson Guiguer Junior;72.0;40.0;10.0;0.0;30;
2551;;;ENS7029;08211;Gerenciamento e Tratamento de Resíduos Sólidos Urbanos*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;3.1010-2 / CTC-EEL0095.1010-2 / CTC-CTC101;Armando Borges de Castilhos Junior;72.0;45.0;22.0;0.0;23;
2552;;;ENS7030;08211;Projetos de Sistemas de Tratamento de Água Residuais*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;4.0910-3 / CTC-EEL003;Paulo Belli FilhoPablo Heleno Sezerino;54.0;45.0;27.0;0.0;18;
2553;;;ENS7031;08211;Sistemas de Esgoto Sanitário*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;6.0910-3 / CTC-ENS216;Pablo Heleno Sezerino;54.0;45.0;27.0;0.0;18;
2554;;;ENS7033;09211;Tratamento de Efluentes Líquidos Industriais*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;4.0730-3 / CTC-ENS216;Maria Eliza Nagel Hassemer;54.0;45.0;39.0;0.0;6;
2555;;;ENS7042;09211;Saúde Ambiental*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;2.1010-2 / CTC-ENS2164.1010-2 / CTC-ENS213;Maria Elisa Magri;72.0;45.0;36.0;0.0;9;
2556;;;ENS7043;09211;Gestão Ambiental*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;2.0730-3 / CTC-CTC210;Rodrigo de Almeida Mohedano;54.0;45.0;36.0;0.0;9;
2557;;;ENS7044;09211;Obras Hidráulicas*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;5.0910-3 / CTC-ENS213;Davide Franco;54.0;45.0;22.0;0.0;23;
2558;;;ENS7045;09211;Introdução Estágio Supervisionado e TCC*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;6.1100-1 / CTC-CTC208;Leonardo Hoinaski;18.0;50.0;34.0;0.0;16;
2559;;;ENS7046;09211;Avaliação de Impacto Ambiental*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;3.1010-2 / CTC-ENS2166.0910-2 / CTC-CTC106;Rodrigo de Almeida Mohedano;72.0;40.0;7.0;0.0;33;
2560;;;ENS7100;02211;Pesquisa Bibliográfica*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;6.0730-2 / CTC-CTC303;Alexandra Rodrigues Finotti;36.0;40.0;39.0;0.0;1;2.0
2561;;;ENS7407;08502;Gestão de Subprodutos e Resíduos de Origem Animal*ZOOTECNIA;;;;;;;2.0820-2 / CCA-ZDR201;Paulo Belli Filho;36.0;35.0;2.0;0.0;33;
2562;;;EPS5120;01212A;Introdução a Engenharia de Produção*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;4.0730-3 / CTC-EPS003;Lynceo Falavigna Braghirolli;54.0;30.0;29.0;0.0;1;
2563;;;EPS5120;01212B;Introdução a Engenharia de Produção*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;2.0910-3 / CTC-EPS003;Marina Bouzon;54.0;30.0;26.0;0.0;4;
2564;;;EPS5120;01212C;Introdução a Engenharia de Produção*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;4.0730-3 / CTC-CTC306;Monica Maria Mendes Luna;54.0;30.0;27.0;0.0;3;
2565;;;EPS5141;01212;Tópicos Especiais em Pesquisa Operacional*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;5.1830-3 / CTC-EPS003;Carlos Ernani Fries;54.0;20.0;5.0;0.0;15;
2566;;;EPS5209;03003;Economia e Organização Industrial*QUÍMICA - Bacharelado;;;;;;;6.0910-3 / EF1-EFI301;Javier Gutierrez Castro;54.0;40.0;23.0;0.0;17;
2567;;;EPS5211;03238;Programação Econômica e Financeira*SISTEMAS DE INFORMAÇÃO (noturno);;;;;;;5.2020-2 / CTC-CTC2096.2020-1 / CTC-CTC209;Javier Gutierrez Castro;54.0;61.0;61.0;0.0;LOTADA;
2568;;;EPS5211;07215;Programação Econômica e Financeira*ENGENHARIA DE ALIMENTOS;;;;;;;6.0730-3 / CTC-EQA018;Lynceo Falavigna Braghirolli;54.0;30.0;27.0;0.0;3;
2569;;;EPS5211;07216;Programação Econômica e Financeira*ENGENHARIA QUÍMICA;;;;;;;6.0730-3 / CTC-EEL009;Ricardo Faria Giglio;54.0;30.0;20.0;0.0;10;
2570;;;EPS5211;08220;Programação Econômica e Financeira*ENGENHARIA DE CONTROLE E AUTOMAÇÃO;;;;;;;4.0730-3 / CTC-CTC113;Javier Gutierrez Castro;54.0;40.0;32.0;0.0;8;
2571;;;EPS5222;07212;Modelos Econômicos Quantitativos*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;2.0910-3 / CTC-EEL008;Ricardo Faria Giglio;54.0;25.0;16.0;0.0;9;
2572;;;EPS5222;07212A;Modelos Econômicos Quantitativos*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;6.0910-3 / CTC-EEL003;Sergio Fernando Mayerle;54.0;26.0;15.0;0.0;11;
2573;;;EPS5227;08212;Planejamento Industrial*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;5.1510-3 / CTC-CTC203;Artur Santa Catarina;54.0;30.0;30.0;0.0;LOTADA;3.0
2574;;;EPS5227;08212A;Planejamento Industrial*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;3.0910-3 / CTC-CTC203;Artur Santa Catarina;54.0;30.0;20.0;0.0;10;
2575;;;EPS5229;07203;Organização Industrial*ENGENHARIA MECÂNICA;;;;;;;3.1330-3 / CTC-EPS001;Olga Regina Cardoso;54.0;50.0;35.0;0.0;15;
2576;;;EPS5234;02212A;Análise de Sistemas de Produção*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;4.1010-2 / CTC-EPS003;Olga Regina Cardoso;36.0;36.0;31.0;0.0;5;
2577;;;EPS5234;02212B;Análise de Sistemas de Produção*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;3.1010-2 / CTC-EPS002;Olga Regina Cardoso;36.0;30.0;28.0;0.0;2;
2578;;;EPS5235;07212;Planejamento e Controle da Produção*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;3.1510-3 / CTC-EPS002;Glauco Garcia Martins Pereira da Silva;54.0;30.0;16.0;0.0;14;
2579;;;EPS5235;07214;Planejamento e Controle da Produção*ENGENHARIA DE PRODUÇÃO MECÂNICA;;;;;;;2.1330-3 / CTC-EPS001;Glauco Garcia Martins Pereira da Silva;54.0;35.0;20.0;0.0;15;
2580;;;EPS5240;08212A;Gerenciamento de Projetos*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;6.0910-3 / CTC-EPS001;Marina BouzonGlauco Garcia Martins Pereira da Silva;54.0;35.0;30.0;0.0;5;
2581;;;EPS5240;08212B;Gerenciamento de Projetos*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;2.1510-3 / CTC-EPS003;Marina BouzonMyriam Eugenia Ramalho Prata Barbejat;54.0;35.0;34.0;0.0;1;
2582;;;EPS5241;10202;Planejamento Estratégico*ENGENHARIA ELÉTRICA;;;;;;;2.1830-3 / CTC-EPS001;Cristiano Jose Castro de Almeida Cunha;54.0;30.0;9.0;0.0;21;
2583;;;EPS7000;04212;Estatística e Modelos de Previsão*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;5.1620-2 / CTC-ENS2156.1330-2 / CTC-CTC201;Diego de Castro Fettermann;72.0;20.0;20.0;0.0;LOTADA;
2584;;;EPS7000;04212A;Estatística e Modelos de Previsão*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;3.1620-2 / CTC-CTC1085.1330-2 / CTC-ENS217;Eduardo Ferreira da Silva;72.0;30.0;10.0;0.0;20;
2585;;;EPS7001;02212A;Informática para Engenharia de Produção*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;2.1330-2 / CTC-CTC3023.1010-2 / CTC-CTC103;Guilherme Ernani Vieira;72.0;25.0;25.0;0.0;LOTADA;1.0
2586;;;EPS7001;02212B;Informática para Engenharia de Produção*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;2.1010-2 / CTC-ENS2113.1330-2 / CTC-EPS003;Guilherme Ernani Vieira;72.0;25.0;24.0;0.0;1;
2587;;;EPS7001;02212C;Informática para Engenharia de Produção*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;4.0820-2 / CTC-CTC3025.0820-2 / CTC-CTC104;Eduardo Ferreira da SilvaRicardo Faria Giglio;72.0;30.0;30.0;0.0;LOTADA;8.0
2588;;;EPS7002;03212A;Probabilidade e Modelos Estocásticos*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;2.0910-2 / CTC-CTC1063.1010-2 / CTC-CTC107;Ricardo Villarroel Dávalos;72.0;25.0;25.0;0.0;LOTADA;1.0
2589;;;EPS7002;03212B;Probabilidade e Modelos Estocásticos*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;2.1330-2 / CTC-ENS2165.1010-2 / CTC-EPS001;Ricardo Villarroel Dávalos;72.0;25.0;20.0;0.0;5;
2590;;;EPS7005;05212;Pesquisa Operacional*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;2.1010-2 / CTC-EPS0025.1010-2 / CTC-CTC106;Antonio Sergio Coelho;72.0;25.0;23.0;0.0;2;
2591;;;EPS7005;05212A;Pesquisa Operacional*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;3.0820-2 / CTC-EPS0025.0820-2 / CTC-EPS002;Sergio Fernando Mayerle;72.0;25.0;25.0;0.0;LOTADA;2.0
2592;;;EPS7008;08212;Gestão Estratégica da Tecnologia da Informação*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;3.1330-3 / CTC-ENS215;Mauricio Uriona Maldonado;54.0;40.0;30.0;0.0;10;
2593;;;EPS7009;04212;Teoria de Decisão*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;2.1510-3 / CTC-CTC104;Monica Maria Mendes Luna;54.0;25.0;15.0;0.0;10;
2594;;;EPS7009;04214;Teoria de Decisão*ENGENHARIA DE PRODUÇÃO MECÂNICA;;;;;;;3.0910-3 / CTC-EPS001;Mauricio Uriona Maldonado;54.0;40.0;15.0;0.0;25;
2595;;;EPS7010;05212;Gestão Patrimonial*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;2.1420-3 / CTC-ENS211;Rogério Feroldi Miorando;54.0;35.0;24.0;0.0;11;
2596;;;EPS7010;05213;Gestão Patrimonial*ENGENHARIA DE PRODUÇÃO ELÉTRICA;;;;;;;3.1510-3 / CTC-CTC105;Rogério Feroldi Miorando;54.0;35.0;35.0;0.0;LOTADA;2.0
2597;;;EPS7011;09212;Programa de Intercâmbio I*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;;Diego de Castro Fettermann;0.0;60.0;1.0;0.0;59;
2598;;;EPS7012;10212;Programa de Intercâmbio II*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;;Diego de Castro Fettermann;0.0;60.0;6.0;0.0;54;
2599;;;EPS7013;10212;Empreendedorismo*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;5.1330-3 / CTC-CTC101;Myriam Eugenia Ramalho Prata Barbejat;54.0;26.0;18.0;0.0;8;
2600;;;EPS7018;06212;Análise Gerencial de Custos*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;5.1510-3 / CTC-CTC205;Antonio Cezar Bornia;54.0;37.0;36.0;0.0;1;
2601;;;EPS7018;06213;Análise Gerencial de Custos*ENGENHARIA DE PRODUÇÃO ELÉTRICA;;;;;;;4.0730-3 / CTC-EPS001;Antonio Cezar Bornia;54.0;35.0;20.0;0.0;15;
2602;;;EPS7019;04202;Engenharia Econômica*ENGENHARIA ELÉTRICA;;;;;;;5.1510-3 / CTC-CTC108;Rogério Feroldi Miorando;54.0;40.0;37.0;0.0;3;
2603;;;EPS7019;04235;Engenharia Econômica*ENGENHARIA ELETRÔNICA;;;;;;;4.1330-3 / CTC-CTC303;Daniel Christian Henrique;54.0;43.0;43.0;0.0;LOTADA;
2604;;;EPS7019;06212;Engenharia Econômica*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;5.0910-3 / CTC-CTC303;Daniel Christian Henrique;54.0;30.0;18.0;0.0;12;
2605;;;EPS7019;06213;Engenharia Econômica*ENGENHARIA DE PRODUÇÃO ELÉTRICA;;;;;;;6.0910-3 / CTC-LIICT9;Daniel Christian Henrique;54.0;31.0;30.0;0.0;1;
2606;;;EPS7019;06214;Engenharia Econômica*ENGENHARIA DE PRODUÇÃO MECÂNICA;;;;;;;3.1330-3 / CTC-CTC110;Lynceo Falavigna Braghirolli;54.0;33.0;22.0;0.0;11;
2607;;;EPS7020;05214;Ergonomia*ENGENHARIA DE PRODUÇÃO MECÂNICA;;;;;;;5.1330-3 / CTC-EPS003;Lizandra Garcia Lupi Vergara;54.0;35.0;12.0;0.0;23;
2608;;;EPS7020;06212;Ergonomia*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;6.1330-3 / CTC-EEL010;Lizandra Garcia Lupi Vergara;54.0;30.0;21.0;0.0;9;
2609;;;EPS7021;07212;Planejamento e Projeto do Produto*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;3.1010-2 / CTC-CTC2055.1010-2 / CTC-ENS211;Osmar PossamaiPaulo Augusto Cauchick Miguel;72.0;30.0;30.0;0.0;LOTADA;
2610;;;EPS7021;07213;Planejamento e Projeto do Produto*ENGENHARIA DE PRODUÇÃO ELÉTRICA;;;;;;;3.0820-2 / CTC-CTC1045.1330-2 / CTC-EPS002;Osmar PossamaiPaulo Augusto Cauchick Miguel;72.0;30.0;11.0;0.0;19;
2611;;;EPS7022;08212;Engenharia do Trabalho*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;3.1620-2 / CTC-CTC2085.1330-2 / CTC-CTC201;Mirna de Borba;72.0;42.0;41.0;0.0;1;6.0
2612;;;EPS7023;08212;Gestão e Avaliação da Qualidade*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;2.0910-3 / CTC-EPS001;Edson Pacheco Paladini;54.0;30.0;18.0;0.0;12;
2613;;;EPS7023;08212A;Gestão e Avaliação da Qualidade*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;4.0910-3 / CTC-ENS217;Edson Pacheco Paladini;54.0;30.0;24.0;0.0;6;
2614;;;EPS7024;10213;Métodos Quantitativos na Gestão da Produção Industrial*ENGENHARIA DE PRODUÇÃO ELÉTRICA;;;;;;;3.1830-2 / CTC-EPS0034.1830-2 / CTC-EPS003;Carlos Ernani Fries;72.0;46.0;19.0;0.0;27;
2615;;;EPS7025;10212A;Projeto de Instalações*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;2.1330-2 / CTC-EPS0035.1010-2 / CTC-EPS002;Lucila Maria de Souza CamposMirna de Borba;72.0;18.0;13.0;0.0;5;
2616;;;EPS7025;10212B;Projeto de Instalações*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;4.0910-2 / CTC-EPS0026.1010-2 / CTC-EPS003;Lucila Maria de Souza CamposMirna de Borba;72.0;18.0;13.0;0.0;5;
2617;;;EPS7026;09202;Logística Empresarial*ENGENHARIA ELÉTRICA;;;;;;;2.0910-3 / CTC-CTC107;Carlos Manuel Taboada Rodriguez;54.0;30.0;30.0;0.0;LOTADA;
2618;;;EPS7026;10212;Logística Empresarial*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;3.1330-3 / CTC-CTC301;Monica Maria Mendes Luna;54.0;30.0;22.0;0.0;8;
2619;;;EPS7028;10213;Planejamento Estratégico*ENGENHARIA DE PRODUÇÃO ELÉTRICA;;;;;;;2.1830-3 / CTC-CTC204;Cristiano Jose Castro de Almeida Cunha;54.0;50.0;46.0;0.0;4;
2620;;;EPS7029;10212;Ética e Exercício Profissional*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;6.0820-2 / CTC-EPS002;Myriam Eugenia Ramalho Prata Barbejat;36.0;35.0;13.0;0.0;22;
2621;;;EPS7029;10212B;Ética e Exercício Profissional*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;5.1620-2 / CTC-EPS003;Myriam Eugenia Ramalho Prata Barbejat;36.0;35.0;14.0;0.0;21;
2622;;;EPS7031;08212A;Monografia I*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;3.0910-1 / CTC-CTC112;Myriam Eugenia Ramalho Prata Barbejat;18.0;15.0;15.0;0.0;LOTADA;
2623;;;EPS7031;08212B;Monografia I*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;4.0820-1 / CTC-EPS002;Sergio Fernando Mayerle;18.0;15.0;15.0;0.0;LOTADA;
2624;;;EPS7031;08212D;Monografia I*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;4.0820-1 / CTC-CTC103;Diego de Castro Fettermann;18.0;15.0;14.0;0.0;1;
2625;;;EPS7032;10212;Monografia II*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;6.1830-1 / CTC-CTC111;Olga Regina Cardoso;18.0;56.0;43.0;0.0;13;
2626;;;EPS7040;09212;Estágio Supervisionado em Engenharia de Produção*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;;Marina Bouzon;450.0;20.0;19.0;0.0;1;
2627;;;EPS7040;09213;Estágio Supervisionado em Engenharia de Produção*ENGENHARIA DE PRODUÇÃO ELÉTRICA;;;;;;;;Carlos Manuel Taboada Rodriguez;450.0;20.0;6.0;0.0;14;
2628;;;EPS7040;09214;Estágio Supervisionado em Engenharia de Produção*ENGENHARIA DE PRODUÇÃO MECÂNICA;;;;;;;;Paulo Augusto Cauchick Miguel;450.0;20.0;7.0;0.0;13;
2629;;;EPS7042;04301;Introdução a Pesquisa Operacional*ADMINISTRAÇÃO;;;;;;;3.0820-2 / CSE-CSE1035.0820-2 / CSE-CSE103;Antonio Sergio Coelho;72.0;50.0;41.0;0.0;9;
2630;;;EPS7042;04316;Introdução a Pesquisa Operacional*ADMINISTRAÇÃO (noturno);;;;;;;4.1830-2 / CSE-CSE1036.1830-2 / CSE-CSE103;Eduardo Ferreira da Silva;72.0;50.0;50.0;0.0;LOTADA;4.0
2631;;;EPS7060;05212;Gestão Ambiental*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;5.0820-2 / CTC-EPS001;Lucila Maria de Souza Campos;36.0;45.0;35.0;0.0;10;
2632;;;EQA5103;01216;Introdução à Engenharia Química*ENGENHARIA QUÍMICA;;;;;;;4.0820-2 / CTC-EQA022;Débora de Oliveira;36.0;30.0;28.0;0.0;2;
2633;;;EQA5105;01215;Introdução a Engenharia de Alimentos*ENGENHARIA DE ALIMENTOS;;;;;;;4.0820-2 / CTC-EQA023;Marcelo Lanza;36.0;43.0;27.0;0.0;16;
2634;;;EQA5116;01203A;Química Tecnológica*ENGENHARIA MECÂNICA;;;;;;;3.1330-2 / CTC-CTC2016.1510-2 / CTC-CTC204;Humberto Gracher RiellaCamila Michels;72.0;35.0;34.0;0.0;1;1.0
2635;;;EQA5116;01203B;Química Tecnológica*ENGENHARIA MECÂNICA;;;;;;;3.0820-2 / CTC-ENS2165.0730-2 / CTC-CTC101;Humberto Gracher RiellaCamila Michels;72.0;35.0;33.0;0.0;2;
2636;;;EQA5116;01214;Química Tecnológica*ENGENHARIA DE PRODUÇÃO MECÂNICA;;;;;;;3.1330-2 / CTC-CTC2016.1510-2 / CTC-CTC204;Camila MichelsHumberto Gracher Riella;72.0;27.0;27.0;0.0;LOTADA;2.0
2637;;;EQA5117;02211;Química Tecnológica*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;2.0910-3 / CTC-ENS213;Marco di LuccioJaciane Lutz Ienczak;54.0;47.0;26.0;0.0;21;
2638;;;EQA5118;01212;Química Tecnológica B*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;2.1010-2 / CTC-EQA0176.1330-2 / CTC-EQA018;Jaciane Lutz IenczakGermán Ayala Valencia;72.0;25.0;24.0;0.0;1;
2639;;;EQA5118;02201A;Química Tecnológica B*ENGENHARIA CIVIL;;;;;;;2.0820-2 / CTC-EQA0174.0820-2 / CTC-EQA018;Alan AmbrosiCristiano José de Andrade;72.0;45.0;37.0;0.0;8;
2640;;;EQA5118;02201B;Química Tecnológica B*ENGENHARIA CIVIL;;;;;;;2.1010-2 / CTC-EQA0176.1330-2 / CTC-EQA018;Germán Ayala ValenciaJaciane Lutz Ienczak;72.0;20.0;20.0;0.0;LOTADA;
2641;;;EQA5201;05216;Materiais e Corrosão*ENGENHARIA QUÍMICA;;;;;;;6.0730-3 / CTC-EQA020;Humberto Gracher Riella;54.0;30.0;16.0;0.0;14;
2642;;;EQA5214;06003;Indústrias Químicas*QUÍMICA - Bacharelado;;;;;;;3.0820-2 / EF1-EFI3045.0820-2 / EF1-EFI304;Ana Paula Serafini Immich Boemo;72.0;30.0;12.0;0.0;18;
2643;;;EQA5214;08216;Indústrias Químicas*ENGENHARIA QUÍMICA;;;;;;;4.0820-4 / CTC-EQA016;Ana Paula Serafini Immich Boemo;72.0;25.0;13.0;0.0;12;
2644;;;EQA5216;08215;Industria de Laticínios*ENGENHARIA DE ALIMENTOS;;;;;;;3.0730-3 / CTC-EQA021;Cristiano José de Andrade;54.0;25.0;12.0;0.0;13;
2645;;;EQA5217;08215;Industria de Carnes, Pescados e Derivados*ENGENHARIA DE ALIMENTOS;;;;;;;4.1330-3 / CTC-EQA021;Marcelo Lanza;54.0;25.0;13.0;0.0;12;
2646;;;EQA5218;07215;Industria de Produtos Vegetais*ENGENHARIA DE ALIMENTOS;;;;;;;5.0730-3 / CTC-EQA020;Joao Borges Laurindo;54.0;25.0;17.0;0.0;8;
2647;;;EQA5221;06215;Higiene e Legislação de Alimentos*ENGENHARIA DE ALIMENTOS;;;;;;;4.1330-2 / CTC-EQA023;Germán Ayala Valencia;36.0;25.0;16.0;0.0;9;
2648;;;EQA5225;08215;Acondicionamento e Embalagem para Alimentos*ENGENHARIA DE ALIMENTOS;;;;;;;3.1010-2 / CTC-EQA0165.1010-2 / CTC-EQA015;Germán Ayala Valencia;72.0;25.0;11.0;0.0;14;
2649;;;EQA5301;06003;Operações Unitárias A*QUÍMICA - Bacharelado;;;;;;;3.1010-2 / AUX-ALOCAR5.1010-2 / AUX-ALOCAR;Alan Ambrosi;72.0;30.0;8.0;0.0;22;
